room_code,room_name,item_type,item_code,item_name_en,item_name_es,item_name_fr,quantity
1BR-IC,1 Bed Room - Intensive Care,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,4
1BR-IC,1 Bed Room - Intensive Care,FFE,FQBS-019,CHAIR: office; ergonomic; high,SILLA: oficina; ergonómica; alta,CHAISE : bureau; ergonomique; haute,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-019,CHAIR: patient,SILLA: paciente,CHAISE : patiente,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQCW-035,BIN: waste; recycling; plastics; 50L,BIN: residuos; reciclaje; plásticos; 50L,BAC : déchets; recyclage; plastiques; 50L,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIRT-031,TRACK: curtain; privacy,PISTA: cortina; privacidad,PISTE : rideau; intimité,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQGE-010,CURTAIN: privacy screen,CORTINA: pantalla de privacidad,RIDEAU : écran de confidentialité,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIHR-004,BRACKET: for display screen; ceiling mounted,SOPORTE: para pantalla; montaje en techo,SUPPORT : pour écran d'affichage; montage au plafond,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQCW-004,BIN: waste; clinical; 120L,CONTENEDOR: basura; clínico; 120L,BAC : déchets; clinique; 120L,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMOP-027,IV POLE: on pendant,POLO IV: en colgante,IV POLE : sur pendentif,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-048,LINEN CARRIER: dirty; single,PORTADOR DE ROPA: sucio; soltero,PORTE-LINGE : sale; simple,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIHR-033,PANEL: for storage bins; wall mount,PANEL: para contenedores de almacenamiento; montaje en pared,PANNEAU : pour bacs de rangement; fixation murale,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQTA-013,TABLE: overbed,MESA: sobrecama,TABLE : sur-lit,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,4
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-142,TROLLEY: sharps bin,CARRO: contenedor de objetos punzantes,CHARIOT : bac à objets tranchants,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQSN-006,BIN: storage bins; for wall mounted panel,BIN: contenedores de almacenamiento; para panel de pared,BIN : bacs de rangement; pour panneau mural,3
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,4
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,4
1BR-IC,1 Bed Room - Intensive Care,FFE,FIBM-019,WHITEBOARD: fixed; magnetic,PIZARRA: fija; magnética,TABLEAU BLANC : fixe; magnétique,1
1BR-IC,1 Bed Room - Intensive Care,FFE,HYBA-009,BASIN: handwash; Type A; scrub,LAVABO: lavado a mano; tipo A; fregar,BASSIN : lave-mains; Type A; gommage,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMBE-013,BED: patient; ICU; electric,CAMA: paciente; UCI; eléctrica,LIT : patient; soins intensifs; électrique,1
1BR-IC,1 Bed Room - Intensive Care,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
1BR-IC,1 Bed Room - Intensive Care,FFE,ITBU-012,DISPLAY SCREEN: patient entertainment system,PANTALLA DE VISUALIZACIÓN: sistema de entretenimiento del paciente,ÉCRAN D'AFFICHAGE : système de divertissement pour les patients,1
1BR-IC,1 Bed Room - Intensive Care,FFE,ITNE-008,COMPUTER: for workstation on wheels,ORDENADOR: para puesto de trabajo sobre ruedas,ORDINATEUR : pour poste de travail sur roues,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMSP-020,PENDANT: tandem; wet and dry combination (fixed or adjustable height),COLGANTE: tándem; combinación húmeda y seca (altura fija o ajustable),PENDENTIF : tandem; combinaison humide et sèche (hauteur fixe ou réglable),1
1BR-IC,1 Bed Room - Intensive Care,FFE,ITCL-014,CLOCK: analogue; electric,RELOJ: analógico; eléctrico,HORLOGE : analogique; électrique,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-049,MACHINE: dialysis,MÁQUINA: diálisis,MACHINE : dialyse,1
1BR-IC,1 Bed Room - Intensive Care,FFE,LIFX-027,LIGHT: examination; ceiling mounted,LUZ: examen; montado en el techo,LUMIÈRE : examen; montage au plafond,1
1BR-IC,1 Bed Room - Intensive Care,FFE,ITNE-053,TELEPHONE: handset; wall mount; handsfree,TELÉFONO: auricular; montaje en pared; manos libres,TÉLÉPHONE : combiné; support mural; mains libres,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMHA-023,VENTILATOR,VENTILADOR,VENTILATEUR,1
1BR-IC,1 Bed Room - Intensive Care,FFE,ITBU-006,CONTROL PANEL: patient entertainment; handset,PANEL DE CONTROL: entretenimiento del paciente; auricular,PANNEAU DE COMMANDE : divertissement patient; combiné,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIJO-031,BENCH: 750D; open under; laminate finish,BANCO: 750D; abierto debajo; acabado laminado,BANC : 750D; ouvert en dessous; finition stratifié,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-164,WORKSTATION ON WHEELS: clinical; mobile,ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica; móvil,POSTE DE TRAVAIL SUR ROUES : clinique; mobile,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMHA-030,MONITOR: patient; cardiac; pendant mounted,MONITOR: paciente; cardíaco; colgante montado,MONITEUR : patient; cardiaque; monté sur pendentif,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQBS-055,CHAIR: overnight fold out,SILLA: plegable durante la noche,CHAISE : à déplier pour la nuit,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FIJO-213,PANEL: joinery carcass end,PANEL: extremo de la carcasa de carpintería,PANNEAU : menuiserie bout de corps,1
1BR-IC,1 Bed Room - Intensive Care,FFE,FQSM-043,TROLLEY: nested; set of 3; underbench ,CARRO: anidado; juego de 3; debajo del banco,CHARIOT : emboîtable; lot de 3; sous paillasse,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMBE-068,LIFTER: patient; pendant mounted,ELEVADOR: paciente; colgante montado,LIFTER : patient; monté en suspension,1
1BR-IC,1 Bed Room - Intensive Care,FFE,MMGE-178,PROCESSOR: reverse osmosis RO water; mobile,PROCESADOR: ósmosis inversa agua RO; móvil,PROCESSEUR : eau osmosée RO; mobile,1
1BR-IC,1 Bed Room - Intensive Care,SE,ITIN-016,OUTLET: data; single RJ45; wall mounted,SALIDA: datos; simple RJ45; montaje en pared,SORTIE : données; RJ45 simple; fixée au mur,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-101,GPO: single; ceiling mounted,GPO: simple; montado en el techo,GPO : simple; monté au plafond,1
1BR-IC,1 Bed Room - Intensive Care,SE,ITCL-008,BUTTON: nurse call; staff assist,BOTÓN: llamada a la enfermera; ayuda del personal,BOUTON : appel infirmière; assistance du personnel,1
1BR-IC,1 Bed Room - Intensive Care,SE,HYTP-008,OUTLET: cold water,SALIDA: agua fría,SORTIE : eau froide,1
1BR-IC,1 Bed Room - Intensive Care,SE,LIFX-017,LIGHT: night light,LUZ: luz de noche,LUMIÈRE : veilleuse,2
1BR-IC,1 Bed Room - Intensive Care,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,3
1BR-IC,1 Bed Room - Intensive Care,SE,ITCL-006,BUTTON: nurse call; patient to staff,BOTÓN: llamada de enfermera; paciente al personal,BOUTON : appel infirmière; patient au personnel,1
1BR-IC,1 Bed Room - Intensive Care,SE,ITCL-028,HANDSET: nurse call; with patient to staff call button,AURICULAR: llamada de enfermera; con botón de llamada del paciente al personal,COMBINÉ : appel infirmière; avec bouton d'appel du patient au personnel,1
1BR-IC,1 Bed Room - Intensive Care,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,2
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-109,GPO: single; wall mounted,GPO: individual; montado en la pared,GPO : simple; fixé au mur,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-223,GPO: emergency power; double; wall mounted,GPO: energía de emergencia; doble; montaje en pared,GPO : alimentation de secours; double; murale,4
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELPR-004,MONITOR: line isolation,MONITOR: aislamiento de línea,MONITEUR : isolation de ligne,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-123,GPO: emergency power; single; wall mounted,GPO: energía de emergencia; simple; montado en la pared,GPO : alimentation de secours; simple; murale,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELBO-005,EQUIPOTENTIAL JUNCTION BOX,CAJA DE CONEXIONES EQUIPOTENCIALES,BOÎTE DE JONCTION ÉQUIPOTENTIELLE,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELBO-012,SWITCH: light; dimmer,INTERRUPTOR: luz; atenuador,COMMUTATEUR : lumière; gradateur,2
1BR-IC,1 Bed Room - Intensive Care,SE,ITIN-014,OUTLET: data; single RJ45; on pendant,SALIDA: datos; RJ45 simple; en colgante,SORTIE : données; RJ45 simple; sur pendentif,6
1BR-IC,1 Bed Room - Intensive Care,SE,ITIN-071,OUTLET: MATV; ceiling mounted,SALIDA: MATV; montaje en techo,SORTIE : MATV; montée au plafond,1
1BR-IC,1 Bed Room - Intensive Care,SE,MGAS-021,OUTLET: medical air (MA); on pendant,SALIDA: aire medicinal (MA); en suspensión,SORTIE : air médical (MA); sur pendentif,3
1BR-IC,1 Bed Room - Intensive Care,SE,MGAS-041,OUTLET: oxygen (O2); on pendant,SALIDA: oxígeno (O2); en colgante,SORTIE : oxygène (O2); sur pendentif,4
1BR-IC,1 Bed Room - Intensive Care,SE,MGAS-061,OUTLET: suction; on pendant,SALIDA: succión; en colgante,SORTIE : aspiration; sur pendentif,4
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-132,GPO: UPS; single; on pendant,GPO: UPS; individual; colgante,GPO : UPS; simple; sur pendentif,4
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-121,GPO: emergency power; single; on pendant,GPO: energía de emergencia; simple; en colgante,GPO : alimentation de secours; simple; sur pendentif,16
1BR-IC,1 Bed Room - Intensive Care,SE,ELGP-125,GPO: emergency power; single; ceiling mounted,GPO: energía de emergencia; simple; montado en el techo,GPO : alimentation de secours; simple; montée au plafond,1
1BR-IC,1 Bed Room - Intensive Care,SE,ELPR-007,UPS: status indicator,UPS: indicador de estado,UPS : indicateur d'état,2
1BR-IC,1 Bed Room - Intensive Care,SE,HYDR-015,DRAIN: tundish unit; integral drainage outlets,DRENAJE: unidad de colada; salidas de drenaje integrales,DRAIN : élément répartiteur; sorties de drainage intégrées,1
1BR-IC,1 Bed Room - Intensive Care,SE,HYDR-016,DRAIN: floor waste; sealed,DRENAJE: desagüe de piso; sellado,DRAIN : siphon de sol; scellé,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,WLPR-001,WALL PROTECTION: bed protection wall panel,PROTECCIÓN DE PARED: panel de pared de protección de cama,PROTECTION MURALE : panneau mural de protection de lit,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,4
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,DWPR-005,DOOR PROTECTION: protection plate to 900 AFFL,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,PROTECTION DE PORTE : plaque de protection à 900 AFFL,4
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,CLGE-001,CEILING: plasterboard; bulkhead; paint,TECHO: placas de yeso; mamparo; pintura,PLAFOND : plaques de plâtre; cloison; peinture,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,DWWH-005,WINDOW,VENTANA,LA FENÊTRE,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,DWOB-003,OBSERVATION: internal window; alum/glass; double glazed; integral venetian blind; powdercoat,OBSERVACIÓN: ventana interior; alumbre / vidrio; doble acristalamiento; persiana veneciana integral; pintura en polvo,OBSERVATION : fenêtre intérieure; alun/verre; double vitrage; store vénitien intégral; revêtement poudré,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,DWGL-033,DOOR: 1400mm c/o; 1 1/2 leaf; observation panel; solid core/glass; paint,PUERTA: 1400 mm c / o; 1 1/2 hoja; panel de observación; núcleo sólido / vidrio; pintura,PORTE : 1400 mm c/o; 1 1/2 vantail; panneau d'observation; âme pleine/verre; peinture,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MGFP-002,FLOWMETER: medical air,CAUDALÍMETRO: aire medicinal,DÉBITMÈTRE : air médical,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,DWWD-007,BLIND: venetian; integral,CIEGO: veneciano; integral,AVEUGLE : vénitien; intégral,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMGE-019,CHAIR: patient,SILLA: paciente,CHAISE : patiente,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FQBS-030,CHAIR: visitor; patient,SILLA: visitante; paciente,CHAISE : visiteur; patient,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIJO-130,CUPBOARD: tall; single door; adj shelves and clothes rail,ARMARIO: alto; de una sola puerta; estantes adjuntos y barra para ropa,ARMOIRE : grande porte simple; étagères ajustables et tringle à vêtements,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FQGE-010,CURTAIN: privacy screen,CORTINA: pantalla de privacidad,RIDEAU : écran de confidentialité,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIHR-004,BRACKET: for display screen; ceiling mounted,SOPORTE: para pantalla; montaje en techo,SUPPORT : pour écran d'affichage; montage au plafond,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMBE-054,LIFTER: patient; ceiling mounted; sling component,ELEVADOR: paciente; montado en el techo; componente de cabestrillo,LIFTER : patient; monté au plafond; composant de harnais,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-022,DISPENSER: moisturiser,DISPENSADOR: crema hidratante,DISTRIBUTEUR : hydratant,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FQSN-051,LOCKER: 2 drawers; open under; lockable; mobile,LOCKER: 2 cajones; abierto debajo; con cerradura; móvil,LOCKER: 2 tiroirs; ouvert en dessous; verrouillable; mobile,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FQTA-013,TABLE: overbed,MESA: sobrecama,TABLE : sur-lit,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIBM-019,WHITEBOARD: fixed; magnetic,PIZARRA: fija; magnética,TABLEAU BLANC : fixe; magnétique,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,HYBA-010,BASIN: handwash; Type B,LAVABO: lavado a mano; Tipo B,VASQUE : lave-mains; Type B,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,ITBU-012,DISPLAY SCREEN: patient entertainment system,PANTALLA DE VISUALIZACIÓN: sistema de entretenimiento del paciente,ÉCRAN D'AFFICHAGE : système de divertissement pour les patients,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMBE-010,BED: patient; electric with mattress,CAMA: paciente; eléctrica con colchón,LIT : patient; électrique avec matelas,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,ITNE-049,TELEPHONE: handset; desktop,TELÉFONO: microteléfono; escritorio,TÉLÉPHONE : combiné; ordinateur de bureau,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMBE-052,LIFTER: patient; ceiling mounted; cassette motor for track,ELEVADOR: paciente; montado en el techo; motor de cassette para carril,LIFTER : patient; monté au plafond; moteur à cassette pour rail,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,MMBE-056,LIFTER: patient; ceiling mounted; track; linear,ELEVADOR: paciente; de techo; de carril; lineal,LIFTER : patient; plafonnier; sur rail; linéaire,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,FFE,FIRT-040,TRACK: curtain; privacy; L shaped; angled,PISTA: cortina; privacidad; en forma de L; en ángulo,PISTE : rideau; intimité; en forme de L; en angle,1
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
1BR-IS-N1,1 Bed Room - Isolation - Negative Pressure; Type 1,SE,ITIN-070,OUTLET: MATV,SALIDA: MATV,SORTIE : MATV,1
