item_type,item_code,item_name_en,item_name_es,item_name_fr
SE,ITSE-024,"DOOR RELEASE: access control, emergency override","APERTURA DE PUERTA: control de acceso, anulación de emergencia","OUVERTURE DE LA PORTE : contrôle d'accès, dérogation d'urgence"
SE,ITSE-025,"DOOR RELEASE: access control, remote activation","LIBERACIÓN DE PUERTA: control de acceso, activación remota","OUVERTURE DE PORTE : contrôle d'accès, activation à distance"
SE,ITSE-028,"INTERCOM: audiovisual, wall mounted","INTERCOM: audiovisual, de pared","INTERPHONE : audiovisuel, mural"
SE,ITSE-029,"INTERCOM: audio, wall mount","INTERCOMUNICADOR: audio, montaje en pared","INTERPHONE : audio, support mural"
SE,ITSE-038,"READER: access control, general","LECTOR: control de acceso, general","LECTEUR : contrôle d'accès, général"
SE,ITSE-045,"SENSOR: motion detection, for lighting control, flush to ceiling","SENSOR: detección de movimiento, para control de iluminación, a ras de techo","CAPTEUR : détection de mouvement, pour le contrôle de l'éclairage, affleurant au plafond"
SE,ITSE-046,"SENSOR: motion detection, for staff alert","SENSOR: detección de movimiento, para alerta del personal","CAPTEUR : détection de mouvement, pour alerte du personnel"
SE,ITSE-047,"SENSOR: motion detection, for staff alert, flush to ceiling","SENSOR: detección de movimiento, para alerta de personal, a ras de techo","CAPTEUR : détection de mouvement, pour alerte du personnel, au ras du plafond"
FFE,ITSE-048,DISPLAY SCREEN: CCTV system,PANTALLA DE VISUALIZACIÓN: sistema CCTV,ÉCRAN D'AFFICHAGE : système de vidéosurveillance
SE,LIFX-001,"LIGHT: night light, tamper proof, anti ligature","LUZ: luz nocturna, a prueba de manipulaciones, antiligadura","LUMIÈRE : veilleuse, inviolable, anti-ligature"
SE,LIFX-002,"LIGHT: illuminated sign, X-Ray in Use","LUZ: letrero iluminado, Rayos X en uso","LUMIÈRE : enseigne lumineuse, rayons X en cours d'utilisation"
SE,LIFX-003,"LIGHT: illuminated sign, Laser in Use","LUZ: rótulo luminoso, Láser en Uso","LUMIÈRE : enseigne lumineuse, Laser en cours d'utilisation"
SE,LIFX-004,"LIGHT: illuminated sign, Beam On-Beam Off","LUZ: letrero iluminado, haz encendido-haz apagado","LUMIÈRE : enseigne lumineuse, faisceau allumé-faisceau éteint"
SE,LIFX-008,"LIGHT: task light, built in","LUZ: luz de trabajo, incorporada","LIGHT : lampe de travail, intégrée"
SE,LIFX-011,LIGHT: reading light,LUZ: luz de lectura,LIGHT : liseuse
FFE,LIFX-013,"LIGHT: procedure, ceiling mounted, small","LUZ: procedimiento, montaje en techo, pequeña","LUMIÈRE : procédure, montée au plafond, petite"
FFE,LIFX-014,"LIGHT: procedure, ceiling mounted","LUZ: procedimiento, montaje en techo","LIGHT : procédure, montage au plafond"
SE,LIFX-015,LIGHT: pneumatic tube alert light,LUZ: luz de alerta de tubo neumático,LUMIÈRE : voyant d'alerte à tube pneumatique
SE,LIFX-016,LIGHT: pelmet light,LUZ: cenefa de luz,LUMIÈRE : lumière de cantonnière
SE,LIFX-017,LIGHT: night light,LUZ: luz de noche,LUMIÈRE : veilleuse
FFE,LIFX-026,"LIGHT: examination, wall mounted","LUZ: examen, montado en la pared","LIGHT: examen, fixé au mur"
FFE,LIFX-027,"LIGHT: examination, ceiling mounted","LUZ: examen, montado en el techo","LUMIÈRE : examen, montage au plafond"
SE,LIFX-030,"LIGHT: downlight, recessed, compact fluorescent","LIGHT: downlight, empotrable, fluorescente compacta","LUMIÈRE : downlight, encastré, fluocompact"
SE,LIFX-031,"LIGHT: downlight, recessed","LUZ: downlight, empotrable","LUMIÈRE : downlight, encastré"
SE,LIFX-032,"LIGHT: downlight, examination, ceiling mounted","LUZ: downlight, examen, montaje en techo","LUMIÈRE : downlight, examen, montage au plafond"
SE,LIFX-034,"LIGHT: reading light, tamper proof, anti ligature, ceiling recessed","LUZ: luz de lectura, inviolable, antiligadura, empotrada en el techo","LUMIERE : liseuse, inviolable, anti ligature, encastrable au plafond"
SE,LIFX-035,LIGHT: occupancy light,LUZ: luz de ocupación,LUMIÈRE : lumière d'occupation
FFE,LIFX-037,"LIGHT: LED strip, ceiling mounted","LUZ: tira LED, montaje en techo","LUMIÈRE : bande LED, montée au plafond"
SE,LIFX-038,LIGHT: backlit feature panels,LUZ: paneles de características retroiluminados,LUMIÈRE : panneaux de fonction rétroéclairés
FFE,LIPO-005,"LIGHT: task light, portable","LUZ: luz de trabajo, portátil","LUMIÈRE : lampe de travail, portable"
FFE,LIPO-006,"LIGHT: examination, mobile","LUZ: examen, móvil","LUMIÈRE : examen, mobile"
SE,MEEX-002,EXHAUST: dryer,ESCAPE: secador,ECHAPPEMENT : sèche-linge
SE,MEEX-008,EXHAUST: low level,ESCAPE: bajo nivel,ECHAPPEMENT : bas niveau
FFE,MEEX-013,FUME CUPBOARD,CAMPANA EXTRACTORA DE HUMOS,ARMOIRE À FUMÉE
SE,MEEX-016,"RETURN AIR: grille, low level","AIRE DE RETORNO: rejilla, nivel bajo","RETOUR D'AIR : grille, niveau bas"
SE,MEEX-017,"EXHAUST: downdraft, mortuary","ESCAPE: corriente descendente, mortuorio","ECHAPPEMENT : aspirant, morgue"
SE,MEGE-007,CONTROL PANEL: temperature,PANEL DE CONTROL: temperatura,PANNEAU DE COMMANDE : température
FFE,MEGE-010,HEAT EXCHANGER: supplied by mechanical chilled water,INTERCAMBIADOR DE CALOR: suministrado por agua fría mecánica,ÉCHANGEUR DE CHALEUR : alimenté par eau glacée mécanique
SE,MEGE-014,ALARM: oxygen depletion,ALARMA: agotamiento de oxígeno,ALARME : épuisement en oxygène
SE,MEGE-015,VENTILATION PORT,PUERTO DE VENTILACIÓN,ORIFICE DE VENTILATION
SE,MEGE-016,SENSOR: oxygen depletion,SENSOR: agotamiento de oxígeno,CAPTEUR : appauvrissement en oxygène
SE,MEGE-017,CONTROL PANEL: HVAC,PANEL DE CONTROL: HVAC,PANNEAU DE COMMANDE : CVC
SE,MESU-011,SUPPLY AIR: grille,SUMINISTRO DE AIRE: rejilla,ALIMENTATION D'AIR : grille
SE,MGAS-004,"OUTLET: carbon dioxide (CO2), on pendant","SALIDA: dióxido de carbono (CO2), en colgante","SORTIE : dioxyde de carbone (CO2), sur pendentif"
SE,MGAS-008,"OUTLET: compressed air, wall mounted","SALIDA: aire comprimido, montado en la pared","SORTIE : air comprimé, murale"
SE,MGAS-020,OUTLET: medical air (MA),SALIDA: aire medicinal (MA),SORTIE : air médical (MA)
SE,MGAS-021,"OUTLET: medical air (MA), on pendant","SALIDA: aire medicinal (MA), en suspensión","SORTIE : air médical (MA), sur pendentif"
SE,MGAS-022,"OUTLET: medical air (MA), on services panel","SALIDA: aire medicinal (MA), en panel de servicios","SORTIE : air médical (MA), sur panneau de services"
SE,MGAS-023,"OUTLET: medical air (MA), wall mounted","SALIDA: aire medicinal (MA), montado en la pared","SORTIE : air médical (MA), murale"
SE,MGAS-031,"OUTLET: nitrous oxide (N2O), on pendant","SALIDA: óxido nitroso (N2O), en colgante","SORTIE : protoxyde d'azote (N2O), sur pendentif"
SE,MGAS-032,"OUTLET: nitrous oxide (N2O), on services panel","SALIDA: óxido nitroso (N2O), en panel de servicios","SORTIE : protoxyde d'azote (N2O), sur panneau de services"
SE,MGAS-033,"OUTLET: nitrous oxide (N2O), wall mounted","SALIDA: óxido nitroso (N2O), montado en la pared","SORTIE : protoxyde d'azote (N2O), mural"
SE,MGAS-041,"OUTLET: oxygen (O2), on pendant","SALIDA: oxígeno (O2), en colgante","SORTIE : oxygène (O2), sur pendentif"
SE,MGAS-042,"OUTLET: oxygen (O2), on services panel","SALIDA: oxígeno (O2), en panel de servicios","SORTIE : oxygène (O2), sur panneau de services"
SE,MGAS-043,"OUTLET: oxygen (O2), wall mounted","SALIDA: oxígeno (O2), montado en la pared","SORTIE : oxygène (O2), murale"
SE,MGAS-051,"OUTLET: scavenge, on pendant","SALIDA: carroñero, en colgante","SORTIE : récupération, sur pendentif"
SE,MGAS-053,"OUTLET: scavenge, on services panel","OUTLET: barrido, en el panel de servicios","SORTIE : récupération, sur panneau de services"
SE,MGAS-055,"OUTLET: scavenge, wall mounted","SALIDA: barrido, montado en la pared","SORTIE : récupération, murale"
SE,MGAS-060,OUTLET: suction,SALIDA: succión,SORTIE : aspiration
SE,MGAS-061,"OUTLET: suction, on pendant","SALIDA: succión, en colgante","SORTIE : aspiration, sur pendentif"
SE,MGAS-062,"OUTLET: suction, on services panel","SALIDA: aspiración, en panel de servicios","SORTIE : aspiration, sur panneau de services"
SE,MGAS-063,"OUTLET: suction, wall mounted","SALIDA: succión, montaje en pared","SORTIE : aspiration, murale"
SE,MGAS-074,"OUTLET: tool air, on pendant","SALIDA: herramienta de aire, en colgante","SORTIE : outil air, sur pendentif"
SE,MGAS-090,OUTLET: vacuum,SALIDA: vacío,SORTIE : vide
SE,MGFP-001,ALARM PANEL: medical gases,PANEL DE ALARMA: gases medicinales,PANNEAU D'ALARME : gaz médicaux
FFE,MGFP-002,FLOWMETER: medical air,CAUDALÍMETRO: aire medicinal,DÉBITMÈTRE : air médical
FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène
SE,MGFP-007,CONTROL PANEL: tool air,PANEL DE CONTROL: herramienta de aire,PANNEAU DE COMMANDE : outil pneumatique
FFE,MMAH-001,BARS: parallel,BARRAS: paralelas,BARRES : parallèles
FFE,MMAH-002,BICYCLE: exercise,BICICLETA: ejercicio,VELO : exercice
FFE,MMAH-003,"BICYCLE: exercise, recumbent","BICICLETA: ejercicio, reclinada","VELO : exercice, couché"
FFE,MMAH-005,BOOTH: audiometric,CABINA: audiométrica,STAND : audiométrique
FFE,MMAH-010,"CHAIR: podiatry, electric","SILLA: podología, eléctrica","CHAISE : podologie, électrique"
FFE,MMAH-012,"DEVICE: continuous passive motion (CPM), hand and fingers","DISPOSITIVO: movimiento pasivo continuo (CPM), mano y dedos","APPAREIL : mouvement passif continu (CPM), main et doigts"
FFE,MMAH-013,"DEVICE: eye examination, slit lamp","DISPOSITIVO: examen ocular, lámpara de hendidura","APPAREIL : examen de la vue, lampe à fente"
FFE,MMAH-016,ERGOMETER: arm,ERGOMETRO: brazo,ERGOMÈTRE : bras
FFE,MMAH-017,"HOIST: pool, hydraulic","POLIPASTO: piscina, hidráulico","LEVAGE : piscine, hydraulique"
FFE,MMAH-019,MACHINE: rowing,MÁQUINA: remo,MACHINE : aviron
FFE,MMAH-020,MACHINE: stepping,MÁQUINA: paso a paso,MACHINE : pas à pas
FFE,MMAH-021,"PAN: splint, molding","PAN: férula, moldura","PAN : attelle, moulage"
FFE,MMAH-023,SAW: plaster,SIERRA: yeso,SCIE : plâtre
FFE,MMAH-027,TREADMILL: automatic,MÁQUINA PARA CORRER: automática,TAPIS ROULANT : automatique
FFE,MMAH-028,TROLLEY: plaster,CARRO: yeso,CHARIOT : plâtre
FFE,MMAH-032,"BLANKET: pool, auto-operated","MANTA: piscina, automática","COUVERTURE : piscine, à commande automatique"
FFE,MMAH-033,PLINTH: double width,ZÓCALO: doble ancho,SOCLE : double largeur
FFE,MMAH-035,PLINTH: single width,ZÓCALO: ancho simple,SOCLE : simple largeur
FFE,MMAH-036,"CONSOLE: control, audiometric booth","CONSOLA: control, cabina audiométrica","CONSOLE : contrôle, cabine audiométrique"
FFE,MMAH-039,PLINTH: laundry,ZÓCALO: lavandería,SOCLE : buanderie
FFE,MMAH-042,DEVICE: tympanometer,DISPOSITIVO: timpanómetro,APPAREIL : tympanomètre
FFE,MMAH-043,DEVICE: visual reinforcement audiometry,DISPOSITIVO: audiometría de refuerzo visual,DISPOSITIF : audiométrie de renforcement visuel
FFE,MMAH-044,"STAIRS: exercise, 90 degree","ESCALERAS: ejercicio, 90 grados","ESCALIERS : exercice, 90 degrés"
FFE,MMAH-045,VACUUM: plaster saw,VACÍO: sierra de yeso,VIDE : scie à plâtre
FFE,MMBE-004,"BED: patient, bariatric, electric with mattress","CAMA: paciente, bariátrica, eléctrica con colchón","LIT : patient, bariatrique, électrique avec matelas"
FFE,MMBE-005,"BED: patient, birthing, electric","CAMA: paciente, parto, eléctrica","LIT : patient, accouchement, électrique"
FFE,MMBE-009,"BED: patient, electric","CAMA: paciente, eléctrica","LIT : patient, électrique"
FFE,MMBE-010,"BED: patient, electric with mattress","CAMA: paciente, eléctrica con colchón","LIT : patient, électrique avec matelas"
FFE,MMBE-011,"BED: patient, emergency, electric","CAMA: paciente, emergencia, eléctrica","LIT : patient, urgence, électrique"
FFE,MMBE-013,"BED: patient, ICU, electric","CAMA: paciente, UCI, eléctrica","LIT : patient, soins intensifs, électrique"
FFE,MMBE-017,"BED: patient, mental health, electric","CAMA: paciente, salud mental, eléctrica","LIT : patient, santé mentale, électrique"
FFE,MMBE-023,"COUCH: examination, electric, mobile","CAMILLA: exploración, eléctrica, móvil","DIVAN : examen, électrique, mobile"
FFE,MMBE-042,SLIDE: patient,DIAPOSITIVA: paciente,DIAPOSITIVE : patiente
FFE,MMBE-043,"TROLLEY: patient, examination","CARRO: paciente, examen","CHARIOT : patient, examen"
FFE,MMBE-044,"TROLLEY: patient, transport","CARRO: paciente, transporte","CHARIOT : patient, transport"
FFE,MMBE-045,WHEELCHAIR,SILLA DE RUEDAS,FAUTEUIL ROULANT
FFE,MMBE-050,WHEELCHAIR: bariatric,SILLA DE RUEDAS: bariátrica,FAUTEUIL ROULANT : bariatrique
FFE,MMBE-052,"LIFTER: patient, ceiling mounted, cassette motor for track","ELEVADOR: paciente, montado en el techo, motor de cassette para carril","LIFTER : patient, monté au plafond, moteur à cassette pour rail"
FFE,MMBE-053,"LIFTER: patient, ceiling mounted, cassette motor for track, bariatric","ELEVADOR: paciente, montaje en techo, motor de cassette para carril, bariátrico","LIFTER : patient, monté au plafond, moteur à cassette pour rail, bariatrique"
FFE,MMBE-054,"LIFTER: patient, ceiling mounted, sling component","ELEVADOR: paciente, montado en el techo, componente de cabestrillo","LIFTER : patient, monté au plafond, composant de harnais"
FFE,MMBE-055,"LIFTER: patient, ceiling mounted, sling component, bariatric","ELEVADOR: paciente, montado en el techo, componente de cabestrillo, bariátrico","LIFTER : patient, monté au plafond, composant de sangle, bariatrique"
FFE,MMBE-056,"LIFTER: patient, ceiling mounted, track, linear","ELEVADOR: paciente, de techo, de carril, lineal","LIFTER : patient, plafonnier, sur rail, linéaire"
FFE,MMBE-061,"LIFTER: patient, ceiling mounted, track, traverse, bariatric","ELEVADOR: paciente, montado en el techo, sobre riel, transversal, bariátrico","LIFTER : patient, plafonnier, rail, traverse, bariatrique"
FFE,MMBE-064,"COUCH: examination, electric, mobile, bariatric","CAMILLA: exploración, eléctrica, móvil, bariátrica","DIVAN : examen, électrique, mobile, bariatrique"
FFE,MMBE-068,"LIFTER: patient, pendant mounted","ELEVADOR: paciente, colgante montado","LIFTER : patient, monté en suspension"
FFE,MMBE-069,"TROLLEY: patient, echocardiography","CARRO: paciente, ecocardiografía","CHARIOT : patient, échocardiographie"
FFE,MMBE-070,"LIFTER: patient, ceiling mounted, motor and sling component, mortuary","ELEVADOR: paciente, montado en el techo, motor y componente de cabestrillo, depósito de cadáveres","LIFTER : patient, monté au plafond, composant moteur et sangle, morgue"
FFE,MMBE-071,"LIFTER: patient, ceiling mounted, track, linear, mortuary","ELEVADOR: paciente, montado en el techo, de riel, lineal, mortuorio","LIFTER : patient, plafonnier, rail, linéaire, morgue"
FFE,MMDN-002,"CHAIR: dental, electric","SILLA: dental, eléctrica","CHAISE : dentaire, électrique"
FFE,MMDN-004,"DEVICE: dental, micromotor","DISPOSITIVO: dental, micromotor","DISPOSITIF : dentaire, micromoteur"
FFE,MMDN-005,"DEVICE: dental, model trimmer","DISPOSITIVO: dental, recortadora de modelos","APPAREIL : dentaire, tondeuse modèle"
FFE,MMDN-009,"LATHE: dental, polishing","TORNO: dental, pulido","TOUR : dentaire, polissage"
FFE,MMDN-013,"MOULDER: dental, forming machine","MOULDER: dental, máquina formadora","MOULURIER : dentaire, machine de formage"
FFE,MMDN-016,TROLLEY: dental,CARRO: dental,CHARIOT : dentaire
FFE,MMDN-018,"X-RAY UNIT: dental, wall mounted","UNIDAD DE RAYOS X: dental, de pared","UNITÉ À RAYONS X : dentaire, murale"
FFE,MMDN-020,"LIGHT: dental, ceiling mounted","LUZ: dental, montaje en techo","LUMIÈRE : dentaire, montée au plafond"
FFE,MMDN-021,"CONSOLE: dental assistant, chair mounted","CONSOLA: asistente dental, montada en silla","CONSOLE : assistante dentaire, montée sur fauteuil"
FFE,MMDN-022,"CONSOLE: dentist, chair mounted","CONSOLA: dentista, montada en sillón","CONSOLE : dentiste, montée sur chaise"
FFE,MMDN-023,DEVICE: dental extraction unit,DISPOSITIVO: unidad de extracción dental,APPAREIL : unité d'extraction dentaire
FFE,MMDN-024,"DEVICE: dental, mixing vibrator","DISPOSITIVO: dental, vibrador mezclador","DISPOSITIF : vibrateur dentaire, mélangeur"
FFE,MMDN-025,"MONITOR: dentist, chair mounted","MONITOR: dentista, montado en silla","MONITEUR : dentiste, monté sur chaise"
FFE,MMGE-001,ADAPTER: scavenge,ADAPTADOR: barrido,ADAPTATEUR : récupération
FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration
FFE,MMGE-010,CABINET:  blanket/ fluid warming,ARMARIO: manta / calentamiento de fluidos,ARMOIRE : couverture/réchauffement des fluides
FFE,MMGE-014,CHAIR: anaesthetist,PRESIDENTE: anestesista,CHAISE : anesthésiste
FFE,MMGE-019,CHAIR: patient,SILLA: paciente,CHAISE : patiente
FFE,MMGE-020,"CHAIR: patient, bariatric","SILLA: paciente, bariátrica","CHAISE : patient, bariatrique"
FFE,MMGE-023,"CHAIR: recliner, clinical, electric","SILLA: reclinable, clínica, eléctrica","CHAISE : inclinable, clinique, électrique"
FFE,MMGE-024,CHAIR: shower,SILLA: ducha,CHAISE : douche
FFE,MMGE-025,"CHAIR: shower, bariatric","SILLA: ducha, bariátrica","CHAISE : douche, bariatrique"
FFE,MMGE-030,DIAGNOSTIC SET: portable,SET DE DIAGNÓSTICO: portátil,KIT DE DIAGNOSTIC : portable
FFE,MMGE-031,DIAGNOSTIC SET: wall mounted,SET DE DIAGNÓSTICO: montado en la pared,KIT DE DIAGNOSTIC : mural
FFE,MMGE-032,"DISPLAY SCREEN: slave, for patient monitor","PANTALLA DE VISUALIZACIÓN: esclava, para monitor de paciente","ÉCRAN D'AFFICHAGE : esclave, pour moniteur patient"
FFE,MMGE-034,"FRIDGE: drugs, large","NEVERA: medicamentos, grande","FRIGO : médicaments, grand"
FFE,MMGE-036,"FRIDGE: drugs, underbench","FRIGORÍFICO: drogas, debajo del banco","FRIGO : médicaments, sous paillasse"
FFE,MMGE-039,"HANGER: IV, for ceiling track","COLGADOR: IV, para riel de techo","CROCHET : IV, pour rail de plafond"
FFE,MMGE-045,IV STAND: mobile,SOPORTE IV: móvil,SUPPORT IV: mobile
FFE,MMGE-048,"LINEN CARRIER: dirty, single","PORTADOR DE ROPA: sucio, soltero","PORTE-LINGE : sale, simple"
FFE,MMGE-049,MACHINE: dialysis,MÁQUINA: diálisis,MACHINE : dialyse
FFE,MMGE-062,"MONITOR: patient, dynamap","MONITOR: paciente, dynamap","MONITEUR : patient, dynamap"
FFE,MMGE-063,"MONITOR: patient, foetal, CTG","MONITOR: paciente, fetal, CTG","MONITEUR : patient, fœtus, CTG"
FFE,MMGE-065,"MONITOR: patient, neonatal","MONITOR: paciente, neonatal","MONITEUR : patient, nouveau-né"
FFE,MMGE-076,PUMP: breast,BOMBA: mama,POMPE: sein
FFE,MMGE-078,PUMP: infusion,BOMBA: infusión,POMPE : infusion
FFE,MMGE-087,"SAFE: dangerous drugs, medium","SEGURO: drogas peligrosas, medio","SÉCURITAIRE : drogues dangereuses, moyenne"
FFE,MMGE-088,"SAFE: dangerous drugs, small","SEGURO: drogas peligrosas, pequeño","SR : drogues dangereuses, petites"
FFE,MMGE-089,"SCALES: electronic, chair","ESCALAS: electrónica, silla","BALANCE: électronique, chaise"
FFE,MMGE-091,SPHYGMOMANOMETER: portable,ESFIGMOMANÓMETRO: portátil,TENSIOMÈTRE : portable
FFE,MMGE-096,STATION: combination dialysis connection point and waste water tundish,ESTACIÓN: punto de conexión de diálisis combinado y artesa de aguas residuales,STATION : combinaison point de raccordement dialyse et répartiteur d'eaux usées
FFE,MMGE-097,STATION: pneumatic tube,ESTACIÓN: tubo neumático,STATION : tube pneumatique
FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION
FFE,MMGE-109,TROLLEY: clean linen,CARRO: ropa limpia,CHARIOT : linge propre
FFE,MMGE-110,"TROLLEY: clean linen, small","CARRO: ropa limpia, pequeña","CHARIOT : linge propre, petit"
FFE,MMGE-113,TROLLEY: dressing,CARRO: vestirse,CHARIOT : dressing
FFE,MMGE-119,TROLLEY: equipment,CARRO: equipo,CHARIOT : équipement
FFE,MMGE-122,TROLLEY: gowns,CARRO: batas,CHARIOT : robes
FFE,MMGE-123,TROLLEY: instrument,CARRO: instrumento,CHARIOT : instrument
FFE,MMGE-126,TROLLEY: intubation,CARRO: intubación,CHARIOT : intubation
FFE,MMGE-131,TROLLEY: monitor,CARRO: monitor,CHARIOT : moniteur
FFE,MMGE-133,"TROLLEY: mortuary, hydraulic","CARRO: mortuorio, hidráulico","CHARIOT : morgue, hydraulique"
FFE,MMGE-137,TROLLEY: PPE,CARRO: EPI,CHARIOT : EPI
FFE,MMGE-138,TROLLEY: preparation,CARRO: preparación,CHARIOT : préparation
FFE,MMGE-139,TROLLEY: procedure,CARRO: procedimiento,CHARIOT : procédure
FFE,MMGE-142,TROLLEY: sharps bin,CARRO: contenedor de objetos punzantes,CHARIOT : bac à objets tranchants
FFE,MMGE-143,TROLLEY: soiled linen collection,CARRO: recogida de ropa sucia,CHARIOT : collecte linge souillé
FFE,MMGE-150,"VIEWER: X-ray, 1 screen","VISOR: Rayos X, 1 pantalla","VISIONNEUSE : rayons X, 1 écran"
FFE,MMGE-152,"VIEWER: X-ray, 2 screen","VISOR: Rayos X, 2 pantallas","VISIONNEUSE : rayons X, 2 écrans"
FFE,MMGE-164,"WORKSTATION ON WHEELS: clinical, mobile","ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica, móvil","POSTE DE TRAVAIL SUR ROUES : clinique, mobile"
FFE,MMGE-167,CHAIR: surgeon,PRESIDENTE: cirujano,CHAISE : chirurgien
FFE,MMGE-168,"STAND: infusion pump, mobile","SOPORTE: bomba de infusión, móvil","STAND : pompe à perfusion, mobile"
FFE,MMGE-169,"SLING: arm, dynamic, ceiling mounted","SLING: brazo, dinámico, montado en el techo","SLING: bras, dynamique, plafonnier"
FFE,MMGE-171,"BOTTLE: eyewash, portable","BOTELLA: lavaojos, portátil","BOUTEILLE : collyre, portable"
FFE,MMGE-173,"PROJECTOR: visual acuity testing, surface mounted","PROYECTOR: prueba de agudeza visual, montado en superficie","PROJECTEUR : test d'acuité visuelle, monté en surface"
FFE,MMGE-174,"CHAIR: patient, ENT, electric ","SILLA: paciente, ORL, eléctrica","FAUTEUIL : patient, ORL, électrique"
FFE,MMGE-175,DIAGNOSTIC SET: pendant mounted,SET DE DIAGNÓSTICO: colgante montado,KIT DE DIAGNOSTIC : monté sur suspension
FFE,MMGE-176,"PUMP: infusion, pendant mounted","BOMBA: infusión, colgante","POMPE : infusion, montée sur pendentif"
FFE,MMGE-177,"PUMP: syringe, pendant mounted","BOMBA: jeringa, montada en suspensión","POMPE : seringue, montée sur pendentif"
FFE,MMGE-178,"PROCESSOR: reverse osmosis RO water, mobile","PROCESADOR: ósmosis inversa agua RO, móvil","PROCESSEUR : eau osmosée RO, mobile"
FFE,MMGE-179,"MACHINE: electrocardiography (ECG), c/w trolley and printer shelf","MÁQUINA: electrocardiografía (ECG), carro c/w y estante para impresora","MACHINE : électrocardiographie (ECG), avec chariot et étagère pour imprimante"
FFE,MMGE-182,"MACHINE: Electrophysiology, cardiac pacing","MÁQUINA: Electrofisiología, marcapasos cardíaco","MACHINE : électrophysiologie, stimulation cardiaque"
FFE,MMGE-183,"FRIDGE: body holding, triple tier","FRIGORÍFICO: sujeción del cuerpo, nivel triple","FRIGO : maintien du corps, triple niveau"
FFE,MMGE-185,"SCALES: digital, benchtop","BALANZAS: digitales, de sobremesa","BALANCE : numérique, de paillasse"
FFE,MMGE-186,"TROLLEY: mortuary, transport","CARRO: mortuorio, transporte","CHARIOT : morgue, transport"
FFE,MMGE-187,"MONITOR: patient, central monitoring","MONITOR: paciente, monitorización central","MONITEUR : patient, surveillance centrale"
FFE,MMGE-188,"SCALES: electronic, standing, with stadiometer","BALANZA: electrónica, de pie, con estadiómetro","BALANCE : électronique, debout, avec stadiomètre"
FFE,MMHA-002,DEFIBRILLATOR,DESFIBRILADOR,DÉFIBRILLATEUR
FFE,MMHA-005,"MONITOR: patient, cardiac","MONITOR: paciente, cardiaco","MONITEUR : patient, cardiaque"
FFE,MMHA-008,"MONITOR: patient, cardiac with vital signs","MONITOR: paciente, cardíaco con signos vitales","MONITEUR : patient, cardiaque avec signes vitaux"
FFE,MMHA-016,SUCTION: TWIN-O-VAC UNIT,SUCCIÓN: UNIDAD TWIN-O-VAC,ASPIRATION : UNITÉ TWIN-O-VAC
FFE,MMHA-023,VENTILATOR,VENTILADOR,VENTILATEUR
FFE,MMHA-024,VENTILATOR: continuous positive airway pressure (CPAP),VENTILADOR: presión positiva continua en las vías respiratorias (CPAP),VENTILATEUR : pression positive continue (CPAP)
FFE,MMHA-025,VENTILATOR: neonatal,VENTILADOR: neonatal,VENTILATEUR : néonatal
FFE,MMHA-027,"TROLLEY: resuscitation, adult","CARRO: reanimación, adulto","CHARIOT : réanimation, adulte"
FFE,MMHA-030,"MONITOR: patient, cardiac, pendant mounted","MONITOR: paciente, cardíaco, colgante montado","MONITEUR : patient, cardiaque, monté sur pendentif"
FFE,MMHA-032,"MONITOR: patient, cardiac, SPECT/CT","MONITOR: paciente, cardiaco, SPECT/CT","MONITEUR : patient, cardiaque, SPECT/CT"
FFE,MMHA-033,"CYLINDER: gas, oxygen","CILINDRO: gas, oxígeno","BOUTEILLE : gaz, oxygène"
FFE,MMIC-010,"CABINET: endoscope, drying & storage, pass-through filtered / forced air drying","GABINETE: endoscopio, secado y almacenamiento, filtrado de paso / secado con aire forzado","ARMOIRE : endoscope, séchage & stockage, passage à travers filtré / séchage à air pulsé"
FFE,MMIC-095,WASHER SANITISER: pan flusher,LAVADORA DESINFECTANTE: lavaplatos,LAVEUSE ASSAINISSEUR : laveur de casseroles
FFE,MMIC-097,WASHER SANITISER: utensil washer,LAVADORA DESINFECTANTE: lavadora de utensilios,LAVEUSE ASSAINISSANTE : lave-ustensiles
FFE,MMIC-121,TROLLEY: instruments transfer,CARRO: transferencia de instrumentos,CHARIOT : transfert d'instruments
FFE,MMIC-122,DISINFECTOR: ultrasound probes,DESINFECTADOR: sondas de ultrasonido,DÉSINFECTEUR : sondes à ultrasons
FFE,MMLA-013,ANALYSER: urinalysis,ANALIZADOR: análisis de orina,ANALYSEUR : analyse d'urine
FFE,MMLA-014,DEVICE: wax bath,DISPOSITIVO: baño de cera,APPAREIL : bain de cire
FFE,MMLA-036,CENTRIFUGE: benchtop,CENTRÍFUGA: de mesa,CENTRIFUGEUSE : de paillasse
FFE,MMLA-049,DEVICE: point of care,DISPOSITIVO: punto de atención,APPAREIL : point de service
FFE,MMLA-051,FREEZER: blood products,CONGELADOR: hemoderivados,CONGÉLATEUR : produits sanguins
FFE,MMLA-052,"FRIDGE: blood products, double door","FRIGORÍFICO: hemoderivados, puerta doble","FRIGO : produits sanguins, double porte"
