proyecto,unidad,unidad_es,sub-unidad,sub_unidad_es,area,room,room_es,room_qty,room_sup,tipoA,tipoB,item,item_es,item_qty
base,DIAL,Dialisis,general,general,entrada,CONS,,1,14,SE,MM,MMSP-026,PANEL DE SERVICIOS: de pared,1
base,DIAL,Dialisis,general,general,entrada,CONS,,1,14,SE,IT,ITIN-025,SALIDA: datos doble RJ45 en panel de servicios,1
base,DIAL,Dialisis,general,general,entrada,CONS,,1,14,SE,EL,ELGP-205,GPO: doble en el panel de servicios,1
base,DIAL,Dialisis,general,general,entrada,CONS,,1,14,SE,EL,ELGP-222,GPO: energía de emergencia doble en el panel de servicios,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,4
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWWH-005,VENTANA,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,DW,DWGL-007,PUERTA: 910 mm c / o hoja simple panel de observación núcleo sólido / vidrio de seguridad pintura,2
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FA,CL,CLCN-008,CORNISA: encastre cuadrado a ras entre pared y techo pintar,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQGE-002,OBRA DE ARTE,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,DW,DWWD-002,CIEGO: Holanda,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FI,FIBM-016,PIZARRA / PIZARRA BLANCA: unidad combinada fija,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-054,TABURETE: otomana,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQBS-056,SILLA: bañera salud mental,3
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,FFE,FQ,FQDW-040,ESCRITORIO: altura fija 1200W x 750D x 720H,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,SE,EL,ELGP-208,GPO: doble montado en la pared,2
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,SE,IT,ITSE-006,BOTÓN: coacción fijo,2
base,DIAL,Dialisis,general,general,evaluación,INTF-MH,,2,14,SE,IT,ITSE-038,LECTOR: control de acceso general,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,7
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,2
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,WL,WLWA-007,ACABADO DE PARED: salpicadero,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,5
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,WL,WLWA-020,ACABADO DE PARED: vinilo hasta 1500 AFFL,5
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,DW,DWGL-033,PUERTA: 1400 mm c / o 1 1/2 hoja panel de observación núcleo sólido / vidrio pintura,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FA,CL,CLCN-008,CORNISA: encastre cuadrado a ras entre pared y techo pintar,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MG,MGFP-002,CAUDALÍMETRO: aire medicinal,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIHR-019,SOPORTE: para botella de succión,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIHR-016,SOPORTE: para contenedor de objetos punzantes,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQGE-005,RELOJ: analógico funciona con pilas,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIHR-026,GANCHO: abrigo,2
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIJO-135,ARMARIO: bajo banco puerta doble estantes adj.,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIRT-032,PISTA: cortina privacidad en forma de L,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQGE-010,CORTINA: pantalla de privacidad,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQCW-043,BIN: residuos objetos punzocortantes en carro,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIDI-014,DISPENSADOR: guante desechable,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIDI-031,DISPENSADOR: jabón antiséptico,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMGE-119,CARRO: equipo,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMBE-043,CARRO: paciente examen,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MG,MGFP-004,CAUDALIMETRO: oxigeno,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIJO-152,ARMARIO: montaje en pared estantería estantes adj.,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQBS-052,TABURETE: móvil alto altura ajustable,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMGE-002,ADAPTADOR: succión,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMGE-100,BOTELLA DE SUCCION,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,HY,HYBA-009,LAVABO: lavado a mano tipo A fregar,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,HY,HYTP-037,GRIFERÍA: mezclador palancas de codo,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,IT,ITNE-008,ORDENADOR: para puesto de trabajo sobre ruedas,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMGE-031,SET DE DIAGNÓSTICO: montado en la pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,LI,LIFX-027,LUZ: examen montado en el techo,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,IT,ITNE-023,IMPRESORA: en red,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,IT,ITNE-053,TELÉFONO: auricular montaje en pared manos libres,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIJO-059,BANCO SUPERIOR: 600D carpintería debajo acabado laminado,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FQ,FQCW-008,CONTENEDOR: basura clínico 50L,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,MM,MMGE-164,ESTACIÓN DE TRABAJO SOBRE RUEDAS: clínica móvil,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,FFE,FI,FIJO-212,MAMPARO: carpintería,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITIN-016,SALIDA: datos simple RJ45 montaje en pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,2
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELPR-006,RCD: dispositivo de corriente residual,4
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-101,GPO: simple montado en el techo,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,LI,LIFX-008,LUZ: luz de trabajo incorporada,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,3
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,MG,MGAS-042,SALIDA: oxígeno (O2) en panel de servicios,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,MG,MGAS-022,SALIDA: aire medicinal (MA) en panel de servicios,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,MG,MGAS-062,SALIDA: aspiración en panel de servicios,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITCL-028,AURICULAR: llamada de enfermera con botón de llamada del paciente al personal,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-109,GPO: individual montado en la pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-208,GPO: doble montado en la pared,2
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-110,GPO: simple montado en la pared limpiador,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITSE-006,BOTÓN: coacción fijo,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,MM,MMSP-026,PANEL DE SERVICIOS: de pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,IT,ITIN-025,SALIDA: datos doble RJ45 en panel de servicios,1
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-105,GPO: único en el panel de servicios,3
base,DIAL,Dialisis,general,general,apoyo clínico,TRMT,,1,14,SE,EL,ELGP-122,GPO: energía de emergencia única en el panel de servicios,2
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FFE,FI,FIJO-020,BANCO: 600D abierto por debajo acabado laminado,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,DIAL,Dialisis,general,general,Estaciones de trabajo,OFF-SWS,,1,2.2,SE,EL,ELGP-208,GPO: doble montado en la pared,2
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,5
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,FL,FLVY-009,ACABADO DEL PISO: vinilo sin costuras cóncavo área húmeda antideslizante,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,WL,WLWA-007,ACABADO DE PARED: salpicadero,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,4
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,CL,CLTI-014,TECHO: placa de yeso resistente al agua baldosas empotradas preacabado 600 x 1200,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQBS-035,CAMBIO DE MESA: bebé,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIHR-026,GANCHO: abrigo,2
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIDI-036,DISPENSADOR: papel higiénico,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIRT-007,BARANDILLA: WC uso accesible,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIRT-006,BARANDILLA DE ASA: WC,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIBM-006,ESPEJO: fijo vidrio,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FQ,FQCW-037,BIN: residuos sanitario,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,HY,HYBA-005,LAVABO: lavamanos accesible,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,HY,HYWC-001,SUITE ASEO: accesible,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,HY,HYTP-035,TAPWARE: mezclador lavabo accesible,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,FFE,FI,FIGE-011,RESPALDO: WC accesible,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-008,BOTÓN: llamada a la enfermera ayuda del personal,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-006,BOTÓN: llamada de enfermera paciente al personal,1
base,DIAL,Dialisis,general,general,áreas de apoyo,WCAC,,1,6,SE,IT,ITCL-004,BOTÓN: llamada de enfermera emergencia,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,10
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FI,FIJO-178,UNIDAD DE CARPINTERÍA: puesto de personal,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FQ,FQSM-007,PEDESTAL: móvil cajonera 660H,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FI,FIBM-019,PIZARRA: fija magnética,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,IT,ITNE-023,IMPRESORA: en red,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,FFE,FI,FIJO-099,CAC: tapa de acceso a cables,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,IT,ITIN-036,SALIDA: datos triple RJ45 montaje en pared,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELBO-003,PANEL DE CONTROL: iluminación,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,ME,MEGE-007,PANEL DE CONTROL: temperatura,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,LI,LIFX-008,LUZ: luz de trabajo incorporada,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,MG,MGFP-001,PANEL DE ALARMA: gases medicinales,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELGP-208,GPO: doble montado en la pared,3
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELGP-223,GPO: energía de emergencia doble montaje en pared,2
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,IT,ITSE-006,BOTÓN: coacción fijo,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELGP-130,GPO: UPS individual,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELGP-235,GPO: UPS doble montado en la pared,1
base,DIAL,Dialisis,general,general,apoyo clínico,SSTN-10,,1,12,SE,EL,ELPR-007,UPS: indicador de estado,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,WL,WLPR-011,PROTECCIÓN DE PAREDES: cantoneras hasta 900 AFFL min.,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,CL,CLFS-006,TECHO: cartón-yeso empotrado suspendido pintado lavable,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FFE,FQ,FQSN-001,CESTA: drop in estación neumática,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FFE,MM,MMLA-072,RACK: contenedor de almacenamiento (tubo neumático),1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,FFE,MM,MMGE-097,ESTACIÓN: tubo neumático,1
base,DIAL,Dialisis,general,general,espera del paciente,BPTS,,1,1,SE,LI,LIFX-015,LUZ: luz de alerta de tubo neumático,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,7
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,WL,WLPR-001,PROTECCIÓN DE PARED: panel de pared de protección de cama,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,WL,WLPR-006,PROTECCIÓN DE PARED: protectores de esquina,2
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,WL,WLWA-020,ACABADO DE PARED: vinilo hasta 1500 AFFL,2
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,DW,DWWH-005,VENTANA,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FFE,FI,FIHR-019,SOPORTE: para botella de succión,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FFE,FI,FIHR-016,SOPORTE: para contenedor de objetos punzantes,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FFE,FQ,FQBS-030,SILLA: visitante paciente,1
base,DIAL,Dialisis,general,general,Áreas de tratamiento,PBTR-RD-A,,9,9,FFE,DW,DWWD-004,CIEGO: rodillo,1
